id,loan_amnt,term,interest_rate,grade,employment_length,purpose,credit_score,application_type,loan_status
84605768,600.0,3 years,15.59,C5,6 years,debt_consolidation,710.0,Individual,ChargedOff
1539232,1000.0,3 years,11.14,B2,7 years,credit_card,700.0,Individual,FullyPaid
3635727,1600.0,5 years,17.27,C5,1 year,credit_card,705.0,Individual,FullyPaid
81537133,2577.5,5 years,25.29,E5,5 years,debt_consolidation,705.0,Individual,FullyPaid
1538294,227.5,3 years,14.09,B5,10 years,credit_card,690.0,Individual,FullyPaid
89064286,3850.0,5 years,22.39,E1,3 years,home_improvement,780.0,Individual,FullyPaid
121797785,1550.0,5 years,18.06,D2,10 years,debt_consolidation,685.0,Individual,FullyPaid
94164361,2000.0,3 years,10.49,B2,10 years,debt_consolidation,670.0,Individual,FullyPaid
92239979,2800.0,3 years,13.99,C3,10 years,credit_card,660.0,Individual,ChargedOff
1154165,760.0,3 years,13.99,C1,3 years,wedding,690.0,Individual,FullyPaid
3486446,1732.5,3 years,12.12,B3,5 years,other,765.0,Individual,FullyPaid
92901196,500.0,3 years,11.44,B4,4 years,credit_card,670.0,Individual,FullyPaid
1470467,1000.0,3 years,13.11,B4,0 years,debt_consolidation,705.0,Individual,ChargedOff
3367242,2400.0,3 years,7.9,A4,10 years,credit_card,695.0,Individual,FullyPaid
94556685,1000.0,3 years,7.24,A3,10 years,debt_consolidation,725.0,Individual,FullyPaid
90085786,800.0,3 years,11.49,B5,10 years,home_improvement,770.0,Individual,FullyPaid
5949680,3500.0,5 years,22.7,E5,10 years,debt_consolidation,680.0,Individual,FullyPaid
88012688,1200.0,3 years,8.99,B1,10 years,credit_card,660.0,Individual,ChargedOff
1164946,2000.0,3 years,7.62,A3,8 years,credit_card,750.0,Individual,FullyPaid
6189238,2730.0,5 years,17.56,D1,4 years,debt_consolidation,715.0,Individual,FullyPaid
90816933,3500.0,3 years,13.49,C2,10 years,debt_consolidation,665.0,Individual,ChargedOff
90119882,402.5,3 years,18.99,D3,3 years,debt_consolidation,710.0,Individual,ChargedOff
93830528,900.0,3 years,11.49,B5,2 years,debt_consolidation,695.0,Individual,ChargedOff
4548586,1700.0,5 years,21.6,E3,2 years,debt_consolidation,680.0,Individual,FullyPaid
1431283,1600.0,3 years,14.33,C1,0 years,credit_card,680.0,Individual,FullyPaid
1341073,800.0,3 years,17.27,D1,4 years,credit_card,670.0,Individual,FullyPaid
4307427,500.0,3 years,18.49,D2,5 years,debt_consolidation,660.0,Individual,FullyPaid
87365273,1500.0,3 years,5.32,A1,7 years,debt_consolidation,740.0,Individual,FullyPaid
3218479,1800.0,3 years,15.8,C3,4 years,home_improvement,670.0,Individual,ChargedOff
87594589,1000.0,3 years,8.59,A5,6 years,debt_consolidation,695.0,Individual,ChargedOff
88763894,100.0,3 years,11.49,B5,6 years,other,705.0,Individual,FullyPaid
90182207,700.0,3 years,9.49,B2,10 years,debt_consolidation,665.0,Individual,FullyPaid
94345268,3500.0,3 years,7.49,A4,10 years,credit_card,720.0,Individual,FullyPaid
6165395,1400.0,3 years,9.71,B1,10 years,debt_consolidation,690.0,Individual,FullyPaid
3162796,2910.0,3 years,14.09,B5,10 years,debt_consolidation,695.0,Individual,FullyPaid
121713495,120.0,3 years,18.06,D2,7 years,debt_consolidation,685.0,Individual,FullyPaid
5637124,1800.0,3 years,10.16,B1,10 years,debt_consolidation,695.0,Individual,FullyPaid
95028076,3500.0,3 years,14.99,C4,10 years,debt_consolidation,720.0,Individual,ChargedOff
91203019,2000.0,3 years,10.49,B3,8 years,debt_consolidation,675.0,Individual,FullyPaid
93959299,1200.0,3 years,14.99,C4,3 years,debt_consolidation,675.0,Individual,FullyPaid
124454429,400.0,3 years,11.99,B5,,other,740.0,Joint App,FullyPaid
3696049,530.0,3 years,13.11,B4,10 years,credit_card,680.0,Individual,FullyPaid
1134935,2200.0,3 years,7.51,A3,6 years,major_purchase,755.0,Individual,FullyPaid
89847718,1500.0,3 years,16.99,D1,6 years,debt_consolidation,685.0,Individual,FullyPaid
122188725,2000.0,5 years,14.08,C3,6 years,debt_consolidation,710.0,Individual,FullyPaid
91347428,500.0,3 years,13.99,C3,1 year,credit_card,735.0,Individual,FullyPaid
88898995,400.0,3 years,8.99,B1,2 years,home_improvement,685.0,Individual,FullyPaid
5616725,3500.0,5 years,24.83,G2,10 years,debt_consolidation,690.0,Individual,FullyPaid
93644561,645.0,3 years,18.99,D3,10 years,debt_consolidation,670.0,Individual,FullyPaid
3486980,435.0,3 years,15.8,C3,3 years,debt_consolidation,680.0,Individual,FullyPaid
3732279,1000.0,3 years,14.33,C1,5 years,debt_consolidation,695.0,Individual,FullyPaid
94395868,1200.0,5 years,26.24,E5,6 years,debt_consolidation,660.0,Individual,FullyPaid
2082852,400.0,3 years,10.16,B1,10 years,home_improvement,700.0,Individual,FullyPaid
3293573,2000.0,5 years,17.27,C5,3 years,debt_consolidation,695.0,Individual,FullyPaid
4805566,2800.0,5 years,22.95,F1,4 years,other,735.0,Individual,FullyPaid
93665969,1000.0,3 years,11.39,B3,0 years,credit_card,660.0,Individual,FullyPaid
86246424,850.0,3 years,10.99,B4,10 years,credit_card,690.0,Individual,FullyPaid
1340895,2545.0,3 years,13.99,C1,7 years,debt_consolidation,695.0,Individual,ChargedOff
3725825,2000.0,3 years,6.03,A1,0 years,credit_card,735.0,Individual,FullyPaid
3286356,1800.0,3 years,6.03,A1,10 years,debt_consolidation,740.0,Individual,FullyPaid
94176662,600.0,3 years,11.44,B4,6 years,debt_consolidation,665.0,Individual,FullyPaid
1685932,995.0,3 years,6.62,A2,1 year,credit_card,765.0,Individual,FullyPaid
1552719,3500.0,5 years,20.49,E1,5 years,other,720.0,Individual,ChargedOff
96154375,150.0,3 years,14.99,C4,2 years,other,670.0,Individual,FullyPaid
91385057,460.0,3 years,11.39,B3,1 year,credit_card,720.0,Individual,FullyPaid
93869980,350.0,3 years,13.99,C3,7 years,home_improvement,690.0,Individual,ChargedOff
1384570,700.0,3 years,12.12,B3,9 years,debt_consolidation,695.0,Individual,FullyPaid
91002243,500.0,3 years,8.59,A5,10 years,credit_card,710.0,Individual,FullyPaid
3497121,2400.0,3 years,8.9,A5,10 years,debt_consolidation,680.0,Individual,FullyPaid
92739153,2590.0,5 years,30.84,G2,10 years,credit_card,690.0,Individual,FullyPaid
88765989,600.0,3 years,16.99,D1,10 years,debt_consolidation,660.0,Individual,ChargedOff
90755461,2875.0,3 years,26.49,F2,0 years,credit_card,680.0,Individual,FullyPaid
92568096,2000.0,5 years,21.49,D5,7 years,credit_card,720.0,Individual,FullyPaid
89956343,600.0,3 years,8.99,B1,10 years,debt_consolidation,700.0,Individual,FullyPaid
1674704,1080.0,3 years,19.05,D4,7 years,debt_consolidation,660.0,Individual,FullyPaid
94195342,2950.0,3 years,17.99,D2,6 years,credit_card,685.0,Individual,FullyPaid
87205352,1087.5,5 years,26.99,F3,3 years,debt_consolidation,685.0,Individual,FullyPaid
95138286,1200.0,3 years,7.99,A5,10 years,debt_consolidation,780.0,Individual,FullyPaid
2075883,1440.0,3 years,14.09,B5,10 years,credit_card,695.0,Individual,FullyPaid
5030177,560.0,3 years,10.16,B1,10 years,debt_consolidation,695.0,Individual,FullyPaid
83707834,200.0,3 years,8.99,B1,1 year,credit_card,665.0,Individual,FullyPaid
2375905,2100.0,3 years,14.33,C1,1 year,debt_consolidation,695.0,Individual,FullyPaid
126113463,2500.0,5 years,26.3,E5,10 years,moving,695.0,Individual,FullyPaid
87544879,1200.0,5 years,19.99,D4,,debt_consolidation,675.0,Individual,FullyPaid
1297209,1600.0,5 years,18.55,D4,1 year,home_improvement,700.0,Individual,FullyPaid
91417165,800.0,3 years,12.74,C1,10 years,debt_consolidation,685.0,Individual,FullyPaid
125762844,960.0,3 years,14.08,C3,7 years,debt_consolidation,700.0,Individual,FullyPaid
1079729,1300.0,3 years,17.27,D3,0 years,debt_consolidation,665.0,Individual,FullyPaid
5115636,875.0,3 years,16.29,C4,8 years,credit_card,725.0,Individual,FullyPaid
125026248,2500.0,5 years,18.06,D2,2 years,debt_consolidation,680.0,Joint App,FullyPaid
3526280,1700.0,3 years,13.11,B4,0 years,debt_consolidation,690.0,Individual,ChargedOff
3015953,1750.0,3 years,13.11,B4,5 years,debt_consolidation,675.0,Individual,FullyPaid
92882264,1300.0,5 years,18.99,D3,10 years,home_improvement,665.0,Individual,ChargedOff
4285342,400.0,3 years,21.49,E3,10 years,vacation,685.0,Individual,FullyPaid
90340547,2000.0,3 years,21.49,D5,5 years,debt_consolidation,675.0,Individual,ChargedOff
3367660,2172.5,5 years,15.8,C3,6 years,debt_consolidation,695.0,Individual,FullyPaid
87324815,500.0,3 years,10.49,B3,8 years,debt_consolidation,750.0,Individual,FullyPaid
3487108,1200.0,3 years,10.16,B1,6 years,credit_card,680.0,Individual,ChargedOff
90966258,2500.0,3 years,10.99,B4,10 years,credit_card,680.0,Individual,ChargedOff
90227585,1000.0,3 years,13.99,C3,0 years,debt_consolidation,690.0,Individual,ChargedOff
87245035,1200.0,3 years,6.99,A2,8 years,debt_consolidation,685.0,Individual,FullyPaid
2836275,2342.5,3 years,8.9,A5,3 years,debt_consolidation,715.0,Individual,FullyPaid
5755850,2500.0,5 years,21.0,E2,10 years,debt_consolidation,695.0,Individual,ChargedOff
4115527,1700.0,5 years,12.12,B3,10 years,car,755.0,Individual,FullyPaid
120141645,1000.0,3 years,7.21,A3,10 years,debt_consolidation,690.0,Individual,FullyPaid
87072830,600.0,3 years,13.49,C2,10 years,debt_consolidation,690.0,Individual,ChargedOff
92541232,2400.0,5 years,15.99,C5,,debt_consolidation,665.0,Joint App,FullyPaid
94464735,1000.0,3 years,14.99,C4,1 year,debt_consolidation,710.0,Individual,ChargedOff
3216048,500.0,3 years,19.05,D4,9 years,credit_card,685.0,Individual,FullyPaid
84625404,420.0,3 years,11.49,B5,10 years,debt_consolidation,705.0,Individual,FullyPaid
1584211,537.5,3 years,7.9,A4,,debt_consolidation,725.0,Individual,FullyPaid
1608923,1762.5,3 years,17.77,D1,0 years,credit_card,685.0,Individual,FullyPaid
93586189,1800.0,3 years,15.99,C5,10 years,debt_consolidation,700.0,Individual,FullyPaid
91474473,1200.0,5 years,13.49,C2,1 year,credit_card,660.0,Individual,FullyPaid
4765018,2800.0,5 years,22.95,F1,5 years,debt_consolidation,665.0,Individual,ChargedOff
86932224,1562.5,5 years,25.69,F1,10 years,other,700.0,Individual,ChargedOff
94347266,667.5,3 years,11.49,B5,4 years,credit_card,685.0,Individual,FullyPaid
85665060,1102.5,3 years,18.99,D3,10 years,debt_consolidation,680.0,Individual,FullyPaid
120205261,750.0,3 years,11.99,B5,10 years,debt_consolidation,670.0,Individual,FullyPaid
1434105,1000.0,3 years,11.14,B2,5 years,debt_consolidation,715.0,Individual,FullyPaid
5525482,287.5,3 years,19.05,D4,6 years,debt_consolidation,665.0,Individual,ChargedOff
5164722,850.0,3 years,12.12,B3,2 years,debt_consolidation,660.0,Individual,FullyPaid
94357132,1000.0,3 years,11.39,B3,,home_improvement,680.0,Individual,FullyPaid
85026975,1920.0,5 years,16.99,D1,0 years,home_improvement,660.0,Individual,FullyPaid
4804999,1800.0,5 years,21.98,E4,4 years,debt_consolidation,660.0,Individual,FullyPaid
3285124,2400.0,3 years,13.11,B4,8 years,debt_consolidation,685.0,Individual,FullyPaid
1536478,600.0,3 years,15.31,C2,0 years,debt_consolidation,670.0,Individual,FullyPaid
6224883,1200.0,3 years,16.78,C5,1 year,debt_consolidation,705.0,Individual,FullyPaid
85047147,600.0,3 years,10.99,B4,2 years,debt_consolidation,675.0,Individual,ChargedOff
1481832,600.0,3 years,14.09,B5,10 years,small_business,680.0,Individual,FullyPaid
2085014,2000.0,5 years,14.09,B5,10 years,debt_consolidation,730.0,Individual,ChargedOff
1824743,1740.0,5 years,14.33,C1,10 years,home_improvement,715.0,Individual,FullyPaid
121309856,800.0,3 years,9.93,B2,3 years,credit_card,720.0,Individual,FullyPaid
6301372,1000.0,3 years,12.35,B4,2 years,credit_card,680.0,Individual,FullyPaid
1272613,2000.0,3 years,10.74,B2,3 years,debt_consolidation,715.0,Individual,FullyPaid
1167503,400.0,3 years,14.65,C2,1 year,debt_consolidation,665.0,Individual,ChargedOff
94341605,300.0,3 years,11.39,B3,7 years,car,705.0,Individual,FullyPaid
1685456,1800.0,3 years,14.09,B5,0 years,debt_consolidation,690.0,Individual,FullyPaid
4808372,1000.0,3 years,10.16,B1,5 years,debt_consolidation,720.0,Individual,FullyPaid
84496083,1500.0,5 years,10.99,B4,8 years,debt_consolidation,700.0,Individual,FullyPaid
87114734,500.0,3 years,6.99,A2,7 years,home_improvement,820.0,Individual,FullyPaid
125794411,4000.0,3 years,11.99,B5,10 years,home_improvement,730.0,Joint App,FullyPaid
121920012,850.0,3 years,16.02,C5,0 years,credit_card,680.0,Individual,FullyPaid
3162542,2800.0,3 years,7.62,A3,1 year,debt_consolidation,715.0,Individual,FullyPaid
126213151,500.0,3 years,10.91,B4,,other,690.0,Joint App,FullyPaid
5405314,400.0,3 years,15.8,C3,6 years,debt_consolidation,665.0,Individual,FullyPaid
91057788,1600.0,3 years,9.49,B2,3 years,debt_consolidation,715.0,Individual,FullyPaid
85156279,2500.0,3 years,13.49,C2,10 years,credit_card,680.0,Individual,FullyPaid
1500469,2500.0,5 years,23.63,F3,10 years,debt_consolidation,670.0,Individual,FullyPaid
5174729,2500.0,5 years,19.05,D4,8 years,debt_consolidation,700.0,Individual,FullyPaid
1101459,1200.0,3 years,8.9,A5,4 years,debt_consolidation,770.0,Individual,FullyPaid
1445412,1500.0,3 years,6.03,A1,7 years,debt_consolidation,780.0,Individual,FullyPaid
91964649,1280.0,5 years,13.99,C3,10 years,debt_consolidation,660.0,Individual,FullyPaid
85962702,1950.0,5 years,25.69,F1,1 year,credit_card,670.0,Individual,FullyPaid
3916164,2417.5,3 years,6.03,A1,5 years,home_improvement,785.0,Individual,FullyPaid
84506820,1100.0,3 years,9.49,B2,0 years,debt_consolidation,705.0,Individual,FullyPaid
2486425,1600.0,3 years,6.62,A2,2 years,debt_consolidation,715.0,Individual,FullyPaid
3238692,1000.0,3 years,15.8,C3,9 years,debt_consolidation,680.0,Individual,FullyPaid
83931440,2200.0,5 years,12.79,C1,10 years,credit_card,680.0,Individual,FullyPaid
5781122,1000.0,3 years,15.31,C2,1 year,debt_consolidation,695.0,Individual,ChargedOff
1441591,1800.0,5 years,19.72,D5,10 years,medical,675.0,Individual,ChargedOff
1159030,3500.0,3 years,18.55,D4,10 years,home_improvement,690.0,Individual,ChargedOff
1255757,2400.0,3 years,7.62,A3,8 years,house,790.0,Individual,FullyPaid
94168514,500.0,3 years,11.44,B4,,credit_card,695.0,Individual,ChargedOff
3292718,230.0,3 years,11.14,B2,10 years,major_purchase,730.0,Individual,FullyPaid
120218900,1545.0,3 years,12.62,C1,,home_improvement,710.0,Individual,FullyPaid
1199040,400.0,3 years,7.9,A4,0 years,debt_consolidation,710.0,Individual,FullyPaid
85570455,1000.0,3 years,11.49,B5,10 years,debt_consolidation,690.0,Individual,FullyPaid
124920873,4000.0,3 years,9.44,B1,2 years,debt_consolidation,775.0,Individual,FullyPaid
93740297,1000.0,5 years,11.39,B3,5 years,debt_consolidation,715.0,Individual,ChargedOff
94203051,1600.0,5 years,21.49,D5,10 years,other,690.0,Individual,FullyPaid
87995384,300.0,3 years,14.49,C4,3 years,major_purchase,725.0,Individual,ChargedOff
2945169,1000.0,3 years,10.16,B1,10 years,home_improvement,710.0,Individual,FullyPaid
3375988,1150.0,3 years,12.12,B3,8 years,credit_card,705.0,Individual,FullyPaid
120665154,900.0,3 years,10.42,B3,10 years,debt_consolidation,670.0,Individual,FullyPaid
86031416,960.0,3 years,13.99,C3,1 year,other,665.0,Individual,FullyPaid
1688429,1600.0,5 years,15.31,C2,3 years,debt_consolidation,705.0,Individual,FullyPaid
88024558,1200.0,5 years,17.99,D2,10 years,credit_card,670.0,Individual,ChargedOff
85532345,1435.0,3 years,13.99,C3,0 years,debt_consolidation,710.0,Individual,FullyPaid
1439561,1500.0,3 years,8.9,A5,5 years,debt_consolidation,745.0,Individual,FullyPaid
2084785,780.0,3 years,6.03,A1,9 years,credit_card,765.0,Individual,FullyPaid
126172202,1000.0,3 years,7.97,A5,5 years,credit_card,735.0,Individual,FullyPaid
85685205,1800.0,5 years,12.79,C1,8 years,debt_consolidation,665.0,Individual,FullyPaid
1310512,1800.0,3 years,7.9,A4,5 years,debt_consolidation,745.0,Individual,FullyPaid
87604541,2000.0,5 years,25.69,F1,10 years,debt_consolidation,670.0,Individual,ChargedOff
5780064,400.0,3 years,13.68,C1,6 years,moving,720.0,Individual,FullyPaid
5638564,2500.0,5 years,18.49,D2,2 years,credit_card,670.0,Individual,ChargedOff
94138224,600.0,3 years,18.99,D3,3 years,debt_consolidation,665.0,Individual,ChargedOff
4529302,250.0,3 years,15.8,C3,10 years,debt_consolidation,700.0,Individual,FullyPaid
3701313,1500.0,3 years,19.05,D4,10 years,debt_consolidation,680.0,Individual,FullyPaid
1505568,1600.0,3 years,15.8,C3,2 years,debt_consolidation,685.0,Individual,FullyPaid
88533861,1600.0,5 years,18.99,D3,10 years,debt_consolidation,670.0,Individual,FullyPaid
125130091,2400.0,5 years,9.93,B2,3 years,debt_consolidation,755.0,Individual,FullyPaid
91458520,3410.0,5 years,29.99,F3,5 years,debt_consolidation,670.0,Individual,ChargedOff
3847018,1000.0,3 years,11.14,B2,0 years,debt_consolidation,695.0,Individual,FullyPaid
121248668,3000.0,3 years,15.05,C4,2 years,debt_consolidation,695.0,Individual,FullyPaid
88194563,1842.5,5 years,8.99,B1,3 years,debt_consolidation,685.0,Individual,FullyPaid
3917269,3500.0,3 years,16.29,C4,6 years,credit_card,670.0,Individual,FullyPaid
5135720,857.5,3 years,13.11,B4,10 years,major_purchase,660.0,Individual,FullyPaid
85530097,1300.0,5 years,8.99,B1,10 years,credit_card,750.0,Individual,FullyPaid
3066107,1500.0,3 years,6.03,A1,2 years,debt_consolidation,720.0,Individual,FullyPaid
85824115,400.0,3 years,13.49,C2,,debt_consolidation,715.0,Individual,FullyPaid
85527920,522.5,3 years,14.49,C4,1 year,debt_consolidation,660.0,Individual,FullyPaid
86492950,2000.0,5 years,13.49,C2,4 years,debt_consolidation,700.0,Individual,ChargedOff
124859485,2500.0,3 years,16.02,C5,4 years,credit_card,670.0,Joint App,ChargedOff
85291617,500.0,3 years,13.49,C2,0 years,debt_consolidation,670.0,Individual,FullyPaid
124728494,1000.0,3 years,10.42,B3,10 years,credit_card,700.0,Individual,FullyPaid
126166496,2500.0,5 years,12.62,C1,0 years,credit_card,665.0,Individual,FullyPaid
124073295,4000.0,3 years,7.35,A4,8 years,debt_consolidation,690.0,Individual,FullyPaid
85361546,800.0,3 years,7.59,A3,10 years,home_improvement,725.0,Individual,FullyPaid
1200787,800.0,3 years,13.11,B4,2 years,debt_consolidation,690.0,Individual,FullyPaid
85682588,800.0,3 years,13.49,C2,1 year,other,685.0,Individual,FullyPaid
2295672,250.0,3 years,19.72,D5,2 years,credit_card,660.0,Individual,FullyPaid
5965549,2240.0,5 years,24.89,F4,7 years,debt_consolidation,660.0,Individual,FullyPaid
4295132,720.0,3 years,15.31,C2,7 years,debt_consolidation,685.0,Individual,FullyPaid
4194703,1500.0,3 years,8.9,A5,6 years,debt_consolidation,735.0,Individual,ChargedOff
119156922,1600.0,5 years,14.08,C3,7 years,home_improvement,690.0,Individual,ChargedOff
4796057,2500.0,3 years,11.14,B2,7 years,credit_card,690.0,Individual,FullyPaid
88796232,840.0,3 years,22.39,E1,2 years,debt_consolidation,670.0,Individual,ChargedOff
124130337,385.0,3 years,21.45,D5,,debt_consolidation,660.0,Individual,FullyPaid
1575194,500.0,3 years,12.12,B3,2 years,other,750.0,Individual,ChargedOff
85686254,1915.0,3 years,15.59,C5,10 years,debt_consolidation,660.0,Individual,FullyPaid
3526485,1080.0,3 years,14.33,C1,2 years,debt_consolidation,700.0,Individual,FullyPaid
1150700,2000.0,3 years,12.12,B3,5 years,other,705.0,Individual,FullyPaid
85126466,1475.0,3 years,15.59,C5,10 years,credit_card,675.0,Individual,FullyPaid
124419907,4000.0,3 years,9.93,B2,10 years,home_improvement,785.0,Individual,FullyPaid
90114759,1420.0,3 years,10.99,B4,4 years,debt_consolidation,720.0,Individual,FullyPaid
92658880,1360.0,3 years,15.99,C5,2 years,debt_consolidation,695.0,Individual,FullyPaid
3445669,2335.0,3 years,11.14,B2,4 years,debt_consolidation,715.0,Individual,FullyPaid
1421485,1000.0,3 years,12.12,B3,10 years,credit_card,690.0,Individual,ChargedOff
96094489,1800.0,5 years,14.99,C4,10 years,home_improvement,680.0,Individual,ChargedOff
83656187,1065.0,3 years,10.99,B4,1 year,debt_consolidation,745.0,Individual,FullyPaid
